model,ens,exp,postprocess,table,grid,varn,period,mean
CanESM5,r8i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.89
CanESM5,r9i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.77
CanESM5,r9i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.74
CanESM5,r10i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.77
CanESM5,r10i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.78
CanESM5,r11i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.81
CanESM5,r11i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.78
CanESM5,r12i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.77
CanESM5,r12i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.78
CanESM5,r13i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.78
CanESM5,r13i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.86
CanESM5,r14i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.71
CanESM5,r14i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.87
CanESM5,r15i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.77
CanESM5,r15i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.81
CanESM5,r16i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.78
CanESM5,r16i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.92
CanESM5,r17i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.82
CanESM5,r17i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.88
CanESM5,r18i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.81
CanESM5,r18i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.80
CanESM5,r19i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.88
CanESM5,r19i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.89
CanESM5,r20i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.85
CanESM5,r20i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.87
CanESM5,r21i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.90
CanESM5,r21i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.96
CanESM5,r22i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.92
CanESM5,r22i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.79
CanESM5,r23i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.92
CanESM5,r23i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.91
CanESM5,r24i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.83
CanESM5,r24i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.83
CanESM5,r25i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.81
CanESM5,r25i1p2f1,ssp585,global_mean,Amon,gn,tas,2071-2080,5.90
E3SM-1-1,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,5.70
EC-Earth3-CC,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.30
EC-Earth3-Veg-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.04
EC-Earth3-Veg-LR,r2i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.23
EC-Earth3-Veg-LR,r3i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.37
EC-Earth3-Veg,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.51
EC-Earth3-Veg,r2i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.20
EC-Earth3-Veg,r3i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.29
EC-Earth3-Veg,r4i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.17
EC-Earth3-Veg,r6i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.26
EC-Earth3,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.14
EC-Earth3,r4i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.46
EC-Earth3,r6i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.29
EC-Earth3,r9i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.31
EC-Earth3,r11i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.29
EC-Earth3,r13i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.47
EC-Earth3,r15i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,4.41
FGOALS-f3-L,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2071-2080,3.86
FGOALS-g3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,3.04
FGOALS-g3,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,3.06
FGOALS-g3,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,3.08
FGOALS-g3,r4i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,2.75
FIO-ESM-2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,4.40
FIO-ESM-2-0,r2i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,4.37
FIO-ESM-2-0,r3i1p1f1,ssp585,global_mean,Amon,gn,tas,2071-2080,4.39
GFDL-CM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2071-2080,3.75
GFDL-ESM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2071-2080,2.97
