model,ens,exp,postprocess,table,grid,varn,period,mean
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.24
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.67
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.45
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.46
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.08
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2060,1.77
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2060,2.54
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2060,1.94
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2060,2.01
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.77
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,3.16
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2060,2.20
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,1.74
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2060,1.88
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.02
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,1.95
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.20
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,1.50
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,1.63
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.39
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2060,3.05
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,4.51
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.96
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.99
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.66
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,2.74
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,4.29
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,4.31
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,4.19
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2100,4.75
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2100,4.42
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2100,4.07
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2081-2100,6.07
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,5.89
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.47
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.18
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.79
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.34
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,3.91
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.26
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2100,3.26
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2100,3.91
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2100,3.24
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2100,3.20
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.86
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2100,4.86
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2100,3.90
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,2.98
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2100,3.21
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.38
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.42
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.61
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,2.88
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,3.01
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2100,4.47
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2100,5.47
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.45
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.30
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.64
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.26
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.03
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.46
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.51
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.51
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2016-2035,1.74
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2016-2035,1.31
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2016-2035,1.21
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2016-2035,2.40
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,2.13
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.28
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.45
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.83
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.59
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.66
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.44
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2016-2035,1.10
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2016-2035,1.73
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2016-2035,1.22
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2016-2035,1.29
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,1.67
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2016-2035,2.07
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2016-2035,1.53
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.00
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2016-2035,1.13
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.33
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.26
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.35
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,0.95
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,0.88
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2016-2035,1.19
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2016-2035,1.67
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.67
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.36
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.69
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.35
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,1.77
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.62
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.50
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.75
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2046-2065,2.91
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2046-2065,2.46
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2046-2065,2.17
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2046-2065,3.98
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,3.78
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,2.38
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,2.46
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,2.90
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,2.67
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,2.65
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.20
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2046-2065,1.95
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2046-2065,2.69
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2046-2065,2.11
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2046-2065,2.12
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,3.01
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2046-2065,3.36
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2046-2065,2.38
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,1.91
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2046-2065,2.01
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.18
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.12
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.37
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,1.60
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,1.78
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2046-2065,2.65
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2046-2065,3.30
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.10
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.04
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.31
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.96
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.80
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.27
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.16
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.37
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2011-2020,1.36
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2011-2020,1.04
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2011-2020,0.93
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.84
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.63
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,0.95
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.20
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.61
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.29
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.32
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.16
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2011-2020,0.88
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2011-2020,1.17
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2011-2020,0.98
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2011-2020,0.97
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.38
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2011-2020,1.51
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2011-2020,1.30
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.76
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2011-2020,0.85
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.15
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.04
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,1.03
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.87
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.79
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2011-2020,0.93
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2011-2020,1.12
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.42
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.33
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.61
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.24
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.05
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.49
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.52
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.46
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2030,1.75
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2030,1.32
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2030,1.19
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2021-2030,2.37
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,2.15
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.28
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.44
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.82
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.63
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.65
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.46
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2030,1.09
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2030,1.78
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2030,1.22
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2030,1.26
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,1.66
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2030,2.11
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2030,1.53
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.00
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2030,1.17
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.26
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.27
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.37
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,0.84
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,0.87
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2030,1.16
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2030,1.65
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.86
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.56
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.95
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.61
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.20
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.76
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.86
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.89
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2031-2040,2.14
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2031-2040,1.57
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2031-2040,1.42
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2031-2040,2.87
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,2.60
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,1.61
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,1.71
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,2.14
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,1.87
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,2.00
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.74
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2031-2040,1.33
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2031-2040,2.04
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2031-2040,1.50
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2031-2040,1.65
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,2.04
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2031-2040,2.61
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2031-2040,1.89
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.29
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2031-2040,1.40
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.57
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.49
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.62
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.13
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.10
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2031-2040,1.58
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2031-2040,2.27
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.24
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.80
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.30
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.99
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.48
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.20
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.08
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.33
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2050,2.48
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2050,2.03
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2050,1.84
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2041-2050,3.29
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,3.17
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,1.97
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.05
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.45
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.25
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.32
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.96
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2050,1.63
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2050,2.41
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2050,1.77
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2041-2050,1.91
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.55
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2050,2.94
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2050,2.07
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.53
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2050,1.73
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.78
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.78
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.99
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.38
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,1.43
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2050,2.11
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2041-2050,2.78
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.64
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.39
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.71
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.31
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,1.71
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.60
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.48
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.78
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2051-2060,2.92
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2051-2060,2.48
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2051-2060,2.09
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2051-2060,4.00
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,3.75
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.34
