FID_ROMS_r,eta_rho,xi_rho,lat_DD,lon_DD,FID_polygo,AREA,PERIMETER,EBS_BLOCKS,EBS_BLOC_1,EBSGRID_AL,EBSGRID__1,STATION_GR,STATION__1,STATION_ID
26684,147.000000,113.000000,61.478433,-178.824102,96,1373180000.00000000000,149046.00000000000,96,155,156,142,143,136,
19963,110.000000,126.000000,61.480005,-170.492657,169,1359110000.00000000000,147760.00000000000,169,143,144,154,155,148,
18692,103.000000,129.000000,61.480434,-168.875509,180,1378260000.00000000000,148593.00000000000,180,141,142,156,157,150,
20871,115.000000,124.000000,61.482886,-171.636167,159,1310890000.00000000000,144878.00000000000,159,145,146,152,153,146,
22324,123.000000,121.000000,61.489069,-173.450676,141,1369920000.00000000000,148454.00000000000,141,148,149,149,150,143,T-25
26139,144.000000,114.000000,61.489890,-178.152983,102,1338830000.00000000000,147351.00000000000,102,154,155,143,144,137,
18329,101.000000,130.000000,61.490690,-168.401121,182,1391800000.00000000000,149207.00000000000,182,140,141,157,158,151,
19600,108.000000,127.000000,61.495181,-170.018821,169,1359110000.00000000000,147760.00000000000,169,143,144,154,155,148,
22869,126.000000,120.000000,61.497868,-174.122147,136,1360030000.00000000000,148145.00000000000,136,149,150,148,149,142,T-26
25594,141.000000,115.000000,61.498455,-177.481485,102,1338830000.00000000000,147351.00000000000,102,154,155,143,144,137,
21416,118.000000,123.000000,61.499499,-172.306946,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
17966,99.000000,131.000000,61.499502,-167.926478,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
20508,113.000000,125.000000,61.501537,-171.162814,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
23414,129.000000,119.000000,61.503775,-174.793896,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
25049,138.000000,116.000000,61.504127,-176.809718,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
26866,148.000000,113.000000,61.506462,-179.028234,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
23959,132.000000,118.000000,61.506787,-175.465814,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
17603,97.000000,132.000000,61.506867,-167.451619,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
24504,135.000000,117.000000,61.506905,-176.137791,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
19237,106.000000,128.000000,61.508915,-169.544599,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
17240,95.000000,133.000000,61.512787,-166.976582,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
21961,121.000000,122.000000,61.513223,-172.978298,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
16877,93.000000,134.000000,61.517259,-166.501406,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
20145,111.000000,126.000000,61.518748,-170.688983,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
26321,145.000000,114.000000,61.518795,-178.356645,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
21053,116.000000,124.000000,61.520184,-171.833729,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
16514,91.000000,135.000000,61.520284,-166.026130,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
18874,104.000000,129.000000,61.521205,-169.070030,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
22506,124.000000,121.000000,61.524055,-173.650115,121,1360110000.00000000000,148080.00000000000,121,128,129,129,130,124,U-25
25776,142.000000,115.000000,61.528235,-177.684643,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
23051,127.000000,120.000000,61.531993,-174.322287,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
18511,102.000000,130.000000,61.532051,-168.595150,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
27048,149.000000,113.000000,61.534220,-179.232686,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
19782,109.000000,127.000000,61.534518,-170.214711,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
25231,139.000000,116.000000,61.534781,-177.012339,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
21598,119.000000,123.000000,61.535943,-172.505296,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
23596,130.000000,119.000000,61.537036,-174.994705,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
24686,136.000000,117.000000,61.538429,-176.339841,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
24141,133.000000,118.000000,61.539181,-175.667260,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
20690,114.000000,125.000000,61.539431,-171.359980,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
18148,100.000000,131.000000,61.541450,-168.120000,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
26503,146.000000,114.000000,61.547431,-178.560637,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
22143,122.000000,122.000000,61.548810,-173.177404,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
19419,107.000000,128.000000,61.548844,-169.740036,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
17785,98.000000,132.000000,61.549403,-167.644617,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
17422,96.000000,133.000000,61.555908,-167.169040,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
21235,117.000000,124.000000,61.557226,-172.031706,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
20327,112.000000,126.000000,61.557238,-170.885736,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
25958,143.000000,115.000000,61.557747,-177.888141,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
22688,125.000000,121.000000,61.558782,-173.849946,121,1360110000.00000000000,148080.00000000000,121,128,129,129,130,124,U-25
17059,94.000000,134.000000,61.560965,-166.693308,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
27230,150.000000,113.000000,61.561707,-179.437457,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
19056,105.000000,129.000000,61.561726,-169.264997,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
16696,92.000000,135.000000,61.564573,-166.217459,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
25413,140.000000,116.000000,61.565167,-177.215308,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
23233,128.000000,120.000000,61.565857,-174.522811,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
16333,90.000000,136.000000,61.566731,-165.741533,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
24868,137.000000,117.000000,61.569688,-176.542249,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
23778,131.000000,119.000000,61.570033,-175.195890,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
24323,134.000000,118.000000,61.571310,-175.869073,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
21780,120.000000,123.000000,61.572129,-172.704052,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
18693,103.000000,130.000000,61.573162,-168.789632,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
19964,110.000000,127.000000,61.573602,-170.411034,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
26685,147.000000,114.000000,61.575797,-178.764957,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
20872,115.000000,125.000000,61.577070,-171.557567,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
18330,101.000000,131.000000,61.583152,-168.313979,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
22325,123.000000,122.000000,61.584137,-173.376909,121,1360110000.00000000000,148080.00000000000,121,128,129,129,130,124,U-25
26140,144.000000,115.000000,61.586990,-178.091976,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
19601,108.000000,128.000000,61.588522,-169.935912,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
17967,99.000000,132.000000,61.591693,-167.838077,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
22870,126.000000,121.000000,61.593247,-174.050168,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
21417,118.000000,124.000000,61.594011,-172.230096,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
25595,141.000000,116.000000,61.595285,-177.418624,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
20509,113.000000,126.000000,61.595473,-171.082915,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
17604,97.000000,133.000000,61.598785,-167.361965,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
23415,129.000000,120.000000,61.599457,-174.723717,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
25050,138.000000,117.000000,61.600681,-176.745012,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
19238,106.000000,129.000000,61.601997,-169.460410,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
23960,132.000000,119.000000,61.602767,-175.397448,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
24505,135.000000,118.000000,61.603175,-176.071250,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
26867,148.000000,114.000000,61.603892,-178.969603,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
17241,95.000000,134.000000,61.604427,-166.885682,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
21962,121.000000,123.000000,61.608057,-172.903214,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
16878,93.000000,135.000000,61.608619,-166.409266,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
16515,91.000000,136.000000,61.611360,-165.932757,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
20146,111.000000,127.000000,61.612433,-170.607789,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
18875,104.000000,130.000000,61.614025,-168.984564,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
21054,116.000000,125.000000,61.614454,-171.755572,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
26322,145.000000,115.000000,61.615964,-178.296147,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
22507,124.000000,122.000000,61.619204,-173.576811,121,1360110000.00000000000,148080.00000000000,121,128,129,129,130,124,U-25
18512,102.000000,131.000000,61.624605,-168.508414,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
25777,142.000000,116.000000,61.625136,-177.622285,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
23052,127.000000,121.000000,61.627451,-174.250778,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
19783,109.000000,128.000000,61.627948,-170.132226,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
21599,119.000000,124.000000,61.630539,-172.428897,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
25232,139.000000,117.000000,61.631406,-176.948130,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
27049,149.000000,114.000000,61.631715,-179.174573,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
23597,130.000000,120.000000,61.632795,-174.925004,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
20691,114.000000,126.000000,61.633454,-171.280520,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
18149,100.000000,132.000000,61.633735,-168.031999,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
24687,136.000000,118.000000,61.634773,-176.273791,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
24142,133.000000,119.000000,61.635236,-175.599379,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
17786,98.000000,133.000000,61.641415,-167.555358,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
19420,107.000000,129.000000,61.642017,-169.656266,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
22144,122.000000,123.000000,61.643725,-173.102779,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
26504,146.000000,115.000000,61.644667,-178.500650,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
17423,96.000000,134.000000,61.647645,-167.078528,167,1349310000.00000000000,146852.00000000000,167,119,120,138,139,133,
20328,112.000000,127.000000,61.651011,-170.804975,145,1437490000.00000000000,151760.00000000000,145,124,125,133,134,128,
21236,117.000000,125.000000,61.651580,-171.953995,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
17060,94.000000,135.000000,61.652422,-166.601550,172,1380810000.00000000000,148531.00000000000,172,118,119,139,140,134,
22689,125.000000,122.000000,61.654011,-173.777109,121,1360110000.00000000000,148080.00000000000,121,128,129,129,130,124,U-25
19057,105.000000,130.000000,61.654638,-169.179946,154,1358130000.00000000000,147704.00000000000,154,122,123,135,136,130,
25959,143.000000,116.000000,61.654717,-177.826289,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
16697,92.000000,136.000000,61.655747,-166.124463,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
16334,90.000000,137.000000,61.657620,-165.647306,175,1346980000.00000000000,146961.00000000000,175,117,118,140,141,135,
27231,150.000000,114.000000,61.659267,-179.379864,68,1366160000.00000000000,149197.00000000000,68,136,137,121,122,554,
23234,128.000000,121.000000,61.661393,-174.451776,117,1361690000.00000000000,147887.00000000000,117,129,130,128,129,123,U-26
25414,140.000000,117.000000,61.661864,-177.151600,91,1365650000.00000000000,148672.00000000000,91,133,134,124,125,119,
18694,103.000000,131.000000,61.665809,-168.703305,160,1373600000.00000000000,148397.00000000000,160,121,122,136,137,131,
23779,131.000000,120.000000,61.665869,-175.126669,111,1357430000.00000000000,147972.00000000000,111,130,131,127,128,122,U-27
24869,137.000000,118.000000,61.666105,-176.476692,98,1370030000.00000000000,148998.00000000000,98,132,133,125,126,120,U-29
21781,120.000000,124.000000,61.666808,-172.628107,133,1354720000.00000000000,147372.00000000000,133,126,127,131,132,126,
19965,110.000000,128.000000,61.667121,-170.328978,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
24324,134.000000,119.000000,61.667440,-175.801679,103,1342860000.00000000000,147041.00000000000,103,131,132,126,127,121,U-28
20873,115.000000,126.000000,61.671179,-171.478548,140,1292080000.00000000000,144373.00000000000,140,125,126,132,133,127,
26686,147.000000,115.000000,61.673100,-178.705485,76,1363770000.00000000000,148804.00000000000,76,135,136,122,123,117,
18331,101.000000,132.000000,61.675530,-168.226382,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
22326,123.000000,123.000000,61.679134,-173.302746,127,1363760000.00000000000,148131.00000000000,127,127,128,130,131,125,
19602,108.000000,129.000000,61.681785,-169.852565,149,1359290000.00000000000,147481.00000000000,149,123,124,134,135,129,
17968,99.000000,133.000000,61.683799,-167.749216,162,1387020000.00000000000,149143.00000000000,162,120,121,137,138,132,
26141,144.000000,116.000000,61.684029,-178.030633,82,1337820000.00000000000,147128.00000000000,82,134,135,123,124,118,
